mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
75.99698634147644,1.1590145868981536,2.7434194564819334,0.267999680966082,0.1,2,scale,poly,"{'svc__C': 0.1, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.40713796664995433,0.5189539416357295,0.4925456573118279,0.49949837345458353,0.4945848439221989,0.48254415659485883,0.03884384009328198,5
74.69378433227538,1.022591041683438,2.602319097518921,0.10481997912991789,0.1,3,scale,poly,"{'svc__C': 0.1, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.1725523594510849,0.2615162577765546,0.2431743797521873,0.2843265687089572,0.39731036406303327,0.27177598595036345,0.07305482758955686,6
74.10154523849488,0.46140921220578823,2.373909902572632,0.10162141521925526,1.0,2,scale,poly,"{'svc__C': 1.0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.7498999424498313,0.7553427956351495,0.7489418281231142,0.7520036727479673,0.7481434391571674,0.7508663356226459,0.0025839520127939673,2
74.03611526489257,0.6451259118729167,2.4590926647186278,0.11646917482476209,1.0,3,scale,poly,"{'svc__C': 1.0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.6804591385795933,0.6712861314271279,0.6716697799679606,0.7069683709112942,0.6983347119736338,0.6857436265719219,0.014450213433022769,4
71.23701105117797,5.206740910227836,2.0889689445495607,0.2959948241128665,10.0,2,scale,poly,"{'svc__C': 10.0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.7600745495585779,0.7755253257947649,0.7616448540850339,0.7666954455069572,0.7502007020111024,0.7628281753912872,0.00830191779077291,1
59.82326240539551,0.749061924910186,1.355846118927002,0.262931021916385,10.0,3,scale,poly,"{'svc__C': 10.0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.7361159492852068,0.7370122835282102,0.7190166326483654,0.7341799631482422,0.7311631723790248,0.7314976001978098,0.006554728742850809,3
