mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
162.4089906692505,2.2511915891732284,4.660537767410278,0.23705975374389776,0.1,linear,"{'svc__C': 0.1, 'svc__kernel': 'linear'}",0.6227441808132576,0.5922296129275839,0.6206214423854143,0.6252456203692454,0.6061090927084508,0.6133899898407904,0.012498990231554222,3
245.24351439476013,20.475956656277752,4.163476037979126,1.5252043695597568,1.0,linear,"{'svc__C': 1.0, 'svc__kernel': 'linear'}",0.6216823019817729,0.5959858363822033,0.6233427418674151,0.6242183822343655,0.6073304608103921,0.6145119446552297,0.011121171988853295,2
996.2928353786468,61.02307387054066,2.329020595550537,0.25750249420158583,10.0,linear,"{'svc__C': 10.0, 'svc__kernel': 'linear'}",0.624189845585113,0.5962244388830673,0.6207393492224735,0.6245528782767714,0.6085357211346077,0.6148484466204066,0.010980388236464512,1
